policynumber,age,numberofclaims,ncdlevel19,ncdlevel20
8471,24,0,-1,0
8472,54,0,2,2
8473,52,0,-2,-1
8474,53,0,-2,-1
8475,50,0,-2,-1
8476,23,0,0,1
8477,24,0,-2,-1
8478,51,0,-1,0
8479,22,0,-1,0
8480,55,0,0,1
8481,21,0,1,2
8482,21,0,1,2
8483,21,0,2,2
8484,23,0,2,2
8485,22,0,0,1
8486,53,0,1,2
8487,24,0,0,1
8488,22,0,-2,-1
8489,24,0,-2,-1
8490,54,0,0,1
8491,20,0,0,1
8492,23,1,0,-1
8493,23,0,-2,-1
8494,52,0,-2,-1
8495,52,0,-2,-1
8496,21,0,2,2
8497,20,0,-2,-1
8498,53,0,0,1
8499,22,0,-1,0
8500,50,0,-2,-1
8501,24,0,-1,0
8502,20,0,1,2
8503,24,0,2,2
8504,50,0,-1,0
8505,52,0,2,2
8506,52,0,-1,0
8507,24,0,1,2
8508,24,0,0,1
8509,21,0,0,1
8510,52,0,-2,-1
8511,52,0,2,2
8512,24,0,0,1
8513,54,0,1,2
8514,51,0,-1,0
8515,25,0,0,1
8516,20,0,-1,0
8517,20,0,2,2
8518,53,0,-2,-1
8519,22,0,-2,-1
8520,25,0,0,1
8521,52,0,1,2
8522,54,0,-1,0
8523,53,2,0,-2
8524,54,0,0,1
8525,21,0,2,2
8526,50,0,-1,0
8527,50,0,-1,0
8528,52,0,2,2
8529,54,1,-1,-2
8530,21,0,0,1
8531,22,0,2,2
8532,52,0,-2,-1
8533,20,0,1,2
8534,50,1,-2,-2
8535,54,0,-1,0
8536,51,0,-2,-1
8537,52,1,-2,-2
8538,23,0,-2,-1
8539,22,0,-1,0
8540,21,0,-2,-1
8541,50,0,1,2
8542,52,0,0,1
8543,21,0,1,2
8544,22,0,-1,0
8545,21,0,-2,-1
8546,25,0,-1,0
8547,51,0,1,2
8548,21,0,0,1
8549,20,0,1,2
8550,23,0,0,1
8551,54,0,0,1
8552,51,1,1,0
8553,22,1,0,-1
8554,53,0,1,2
8555,54,0,-1,0
8556,51,0,2,2
8557,24,0,-2,-1
8558,55,1,0,-1
8559,23,0,-1,0
8560,53,0,0,1
8561,53,1,-2,-2
8562,51,0,1,2
8563,51,0,0,1
8564,20,0,0,1
8565,53,0,-2,-1
8566,52,0,2,2
8567,55,0,0,1
8568,54,0,-1,0
8569,54,0,2,2
8570,21,0,2,2
8571,54,1,2,1
8572,25,0,1,2
8573,53,0,2,2
8574,23,0,-1,0
8575,55,0,0,1
8576,53,0,1,2
8577,55,0,-1,0
8578,51,0,-2,-1
8579,54,2,-2,-2
8580,24,0,0,1
8581,24,0,1,2
8582,55,0,2,2
8583,21,1,1,0
8584,53,0,2,2
8585,22,0,1,2
8586,53,0,-2,-1
8587,22,0,-1,0
8588,53,0,0,1
8589,22,0,-1,0
8590,54,0,2,2
8591,53,0,-2,-1
8592,53,0,1,2
8593,23,0,0,1
8594,51,0,-2,-1
8595,54,0,-2,-1
8596,51,0,-2,-1
8597,22,0,-2,-1
8598,54,0,1,2
8599,54,0,-2,-1
8600,55,0,-2,-1
8601,20,1,0,-1
8602,23,1,-1,-2
8603,22,0,0,1
8604,24,0,-1,0
8605,54,0,2,2
8606,54,0,2,2
8607,53,0,-2,-1
8608,53,0,-1,0
8609,23,0,2,2
8610,53,0,1,2
8611,22,1,-2,-2
8612,50,0,-2,-1
8613,55,0,1,2
8614,50,0,0,1
8615,23,0,2,2
8616,51,0,0,1
8617,21,0,-2,-1
8618,51,0,2,2
8619,21,0,-2,-1
8620,23,0,-2,-1
8621,55,0,0,1
8622,24,0,0,1
8623,55,0,-2,-1
8624,22,0,1,2
8625,21,0,-1,0
8626,23,1,0,-1
8627,25,0,-2,-1
8628,51,1,2,1
8629,53,0,1,2
8630,53,0,-2,-1
8631,21,0,1,2
8632,20,0,0,1
8633,22,0,2,2
8634,22,0,-1,0
8635,51,0,-1,0
8636,55,0,0,1
8637,22,0,0,1
8638,22,0,-2,-1
8639,53,0,0,1
8640,54,0,-2,-1
8641,24,1,0,-1
8642,22,0,-1,0
8643,54,0,0,1
8644,20,1,2,1
8645,54,1,-1,-2
8646,52,0,-1,0
8647,23,0,0,1
8648,24,0,-2,-1
8649,51,0,-1,0
8650,51,1,-2,-2
8651,25,0,0,1
8652,54,0,2,2
8653,51,0,0,1
8654,52,0,0,1
8655,51,0,-2,-1
8656,21,0,-2,-1
8657,24,0,2,2
8658,24,0,0,1
8659,51,0,0,1
8660,55,0,0,1
8661,53,0,-1,0
8662,52,1,0,-1
8663,51,0,1,2
8664,55,0,-1,0
8665,20,0,-2,-1
8666,24,1,1,0
8667,54,0,2,2
8668,23,0,0,1
8669,21,0,1,2
8670,21,0,1,2
8671,21,0,-1,0
8672,54,0,-2,-1
8673,22,1,2,1
8674,52,0,-1,0
8675,51,0,0,1
8676,52,0,-1,0
8677,53,0,-1,0
8678,54,0,-2,-1
8679,23,1,-2,-2
8680,21,0,-2,-1
8681,21,0,0,1
8682,25,0,0,1
8683,54,0,1,2
8684,22,1,-1,-2
8685,52,0,1,2
8686,54,0,0,1
8687,21,0,-2,-1
8688,24,0,2,2
8689,54,0,1,2
8690,53,0,0,1
8691,20,0,-1,0
8692,22,1,0,-1
8693,23,0,0,1
8694,55,0,-1,0
8695,21,0,2,2
8696,23,0,0,1
8697,25,0,1,2
8698,25,0,1,2
8699,24,0,1,2
8700,21,0,-1,0
8701,23,0,-1,0
8702,52,0,-1,0
8703,52,0,0,1
8704,53,0,0,1
8705,51,1,-2,-2
8706,54,0,-1,0
8707,24,2,2,0
8708,51,0,0,1
8709,25,0,-1,0
8710,24,0,-1,0
8711,25,1,-2,-2
8712,22,0,-1,0
8713,22,0,-2,-1
8714,22,0,0,1
8715,51,0,1,2
8716,25,0,0,1
8717,23,0,0,1
8718,24,0,1,2
8719,51,0,-2,-1
8720,24,0,-2,-1
8721,51,0,-2,-1
8722,20,0,-2,-1
8723,54,0,-1,0
8724,52,0,2,2
8725,54,0,-2,-1
8726,53,0,-2,-1
8727,22,0,0,1
8728,52,0,2,2
8729,53,0,-1,0
8730,21,0,-2,-1
8731,55,0,-1,0
8732,23,0,-2,-1
8733,22,0,1,2
8734,54,0,-1,0
8735,23,0,1,2
8736,54,0,-1,0
8737,51,0,-1,0
8738,24,0,-2,-1
8739,22,0,1,2
8740,23,1,-2,-2
8741,21,0,-2,-1
8742,24,0,-1,0
8743,20,0,-1,0
8744,24,0,2,2
8745,23,0,1,2
8746,22,0,-2,-1
8747,22,1,-1,-2
8748,54,0,1,2
8749,52,0,1,2
8750,52,0,-2,-1
8751,51,2,-2,-2
8752,20,0,0,1
8753,54,0,1,2
8754,51,0,-2,-1
8755,22,2,1,-1
8756,25,0,1,2
8757,50,0,0,1
8758,51,0,2,2
8759,53,0,0,1
8760,23,1,1,0
8761,52,0,2,2
8762,52,0,1,2
8763,20,0,0,1
8764,50,1,0,-1
8765,54,1,1,0
8766,52,0,-1,0
8767,25,1,-2,-2
8768,21,0,-2,-1
8769,52,0,-1,0
8770,22,0,1,2
8771,22,0,1,2
8772,25,1,1,0
8773,51,0,-1,0
8774,22,0,0,1
8775,22,0,-1,0
8776,54,0,0,1
8777,53,0,2,2
8778,55,0,0,1
8779,25,0,0,1
8780,51,0,2,2
8781,21,0,1,2
8782,52,0,2,2
8783,23,0,2,2
8784,50,0,0,1
8785,52,0,-1,0
8786,50,0,-2,-1
8787,22,0,-1,0
8788,21,0,0,1
8789,50,1,2,1
8790,53,0,1,2
8791,54,0,-2,-1
8792,52,0,0,1
8793,21,0,1,2
8794,24,0,1,2
8795,25,0,0,1
8796,22,0,-2,-1
8797,54,0,2,2
8798,21,0,2,2
8799,21,0,0,1
8800,50,0,-2,-1
8801,24,0,0,1
8802,23,0,0,1
8803,23,0,-2,-1
8804,21,0,1,2
8805,22,0,-1,0
8806,50,0,-2,-1
8807,51,0,-2,-1
8808,53,0,2,2
8809,23,2,1,-1
8810,22,0,2,2
8811,21,0,0,1
8812,23,0,1,2
8813,23,0,-1,0
8814,22,0,-1,0
8815,24,0,1,2
8816,51,0,1,2
8817,21,0,2,2
8818,52,0,1,2
8819,23,1,-1,-2
8820,23,0,1,2
8821,21,0,1,2
8822,51,1,-1,-2
8823,53,0,0,1
8824,52,0,0,1
8825,22,0,-2,-1
8826,52,0,2,2
8827,22,1,-2,-2
8828,24,0,-2,-1
8829,21,0,2,2
8830,20,0,-2,-1
8831,21,0,2,2
8832,54,0,2,2
8833,21,0,2,2
8834,22,0,0,1
8835,24,0,-2,-1
8836,50,0,2,2
8837,51,0,-1,0
8838,52,0,-1,0
8839,23,0,2,2
8840,50,0,2,2
8841,52,0,1,2
8842,22,0,-1,0
8843,22,1,1,0
8844,23,0,0,1
8845,51,1,2,1
8846,24,0,1,2
8847,21,0,-2,-1
8848,52,0,2,2
8849,23,0,-1,0
8850,21,0,0,1
8851,24,0,-1,0
8852,53,0,2,2
8853,52,0,-1,0
8854,53,0,1,2
8855,20,0,-2,-1
8856,22,0,2,2
8857,23,0,0,1
8858,51,0,1,2
8859,20,0,0,1
8860,53,0,2,2
8861,53,0,-2,-1
8862,21,0,-1,0
8863,24,0,2,2
8864,23,2,2,0
8865,51,0,0,1
8866,21,0,2,2
8867,53,0,-2,-1
8868,23,0,2,2
8869,51,0,-1,0
8870,54,0,-2,-1
8871,54,0,-2,-1
8872,53,0,2,2
8873,54,0,0,1
8874,54,0,-2,-1
8875,51,0,1,2
8876,21,0,-1,0
8877,51,1,-1,-2
8878,52,0,-2,-1
8879,21,0,0,1
8880,24,0,-1,0
8881,51,1,1,0
8882,51,0,1,2
8883,22,0,-1,0
8884,54,0,0,1
8885,53,0,2,2
8886,20,2,-2,-2
8887,54,0,2,2
8888,54,0,-2,-1
8889,21,0,1,2
8890,24,0,2,2
8891,25,0,2,2
8892,54,0,-2,-1
8893,52,1,2,1
8894,52,0,-2,-1
8895,21,0,0,1
8896,52,0,1,2
8897,55,0,0,1
8898,54,0,1,2
8899,21,0,-2,-1
8900,54,0,1,2
8901,23,0,0,1
8902,24,0,-2,-1
8903,51,0,-1,0
8904,51,0,-2,-1
8905,52,0,0,1
8906,25,0,0,1
8907,25,0,0,1
8908,24,1,-2,-2
8909,50,0,0,1
8910,22,0,-1,0
8911,20,0,-1,0
8912,21,0,-2,-1
8913,21,0,-2,-1
8914,52,1,2,1
8915,54,0,2,2
8916,52,0,-1,0
8917,54,0,1,2
8918,21,0,0,1
8919,24,0,-2,-1
8920,53,0,0,1
8921,20,0,0,1
8922,22,0,1,2
8923,24,1,2,1
8924,54,0,1,2
8925,53,0,2,2
8926,52,0,-1,0
8927,52,0,2,2
8928,21,0,-1,0
8929,52,0,-1,0
8930,54,0,-1,0
8931,21,0,2,2
8932,25,1,1,0
8933,52,0,2,2
8934,23,0,0,1
8935,54,0,-1,0
8936,20,0,2,2
8937,53,0,1,2
8938,23,0,1,2
8939,22,0,1,2
8940,50,0,2,2
8941,22,0,2,2
8942,21,0,-2,-1
8943,21,0,1,2
8944,51,0,1,2
8945,22,0,0,1
8946,51,0,-1,0
8947,54,0,1,2
8948,20,0,-2,-1
8949,53,0,-2,-1
8950,21,0,1,2
8951,53,0,1,2
8952,21,0,-1,0
8953,23,0,-1,0
8954,54,1,-1,-2
8955,21,0,1,2
8956,22,0,0,1
8957,23,0,0,1
8958,24,0,1,2
8959,24,0,1,2
8960,52,0,-1,0
8961,53,0,-1,0
8962,55,1,1,0
8963,52,0,0,1
8964,22,0,-2,-1
8965,52,0,-1,0
8966,22,0,1,2
8967,23,0,1,2
8968,52,0,2,2
8969,24,0,2,2
8970,51,0,-1,0
8971,23,0,1,2
8972,22,0,2,2
8973,55,0,-2,-1
8974,53,1,1,0
8975,51,0,-2,-1
8976,54,1,0,-1
8977,50,1,0,-1
8978,23,0,-2,-1
8979,52,0,2,2
8980,25,0,1,2
8981,23,0,2,2
8982,51,0,-1,0
8983,23,0,-2,-1
8984,20,0,0,1
8985,24,0,0,1
8986,21,0,2,2
8987,51,0,0,1
8988,51,0,-1,0
8989,20,0,0,1
8990,24,0,-1,0
8991,21,0,-2,-1
8992,51,0,1,2
8993,51,0,1,2
8994,23,0,-1,0
8995,51,0,-2,-1
8996,21,0,-1,0
8997,52,0,1,2
8998,21,1,-2,-2
8999,21,0,-2,-1
9000,24,0,-1,0
9001,53,0,-1,0
9002,21,1,0,-1
9003,55,0,0,1
9004,54,0,2,2
9005,21,1,-1,-2
9006,54,0,-2,-1
9007,51,0,-1,0
9008,24,0,0,1
9009,55,0,1,2
9010,24,0,-2,-1
9011,54,1,2,1
9012,21,0,1,2
9013,24,1,0,-1
9014,24,0,0,1
9015,23,0,-1,0
9016,21,0,2,2
9017,21,0,-1,0
9018,21,0,-1,0
9019,21,0,1,2
9020,54,0,-1,0
9021,55,0,-1,0
9022,24,0,-1,0
9023,51,0,-2,-1
9024,54,0,0,1
9025,24,0,0,1
9026,24,0,-2,-1
9027,51,0,2,2
9028,52,0,2,2
9029,50,1,1,0
9030,52,0,1,2
9031,22,0,2,2
9032,23,0,2,2
9033,20,0,2,2
9034,51,0,-1,0
9035,53,0,1,2
9036,22,0,0,1
9037,52,0,0,1
9038,52,0,-2,-1
9039,24,0,2,2
9040,25,0,0,1
9041,22,0,1,2
9042,52,0,-2,-1
9043,20,0,2,2
9044,21,0,1,2
9045,22,0,1,2
9046,22,0,-1,0
9047,22,0,0,1
9048,51,0,-2,-1
9049,52,0,2,2
9050,21,0,1,2
9051,23,2,0,-2
9052,54,0,-1,0
9053,52,1,1,0
9054,50,0,2,2
9055,51,0,2,2
9056,53,0,2,2
9057,54,0,-2,-1
9058,52,0,-2,-1
9059,25,0,-1,0
9060,51,0,-2,-1
9061,52,0,-1,0
9062,22,0,-1,0
9063,50,0,-2,-1
9064,54,0,0,1
9065,24,0,0,1
9066,50,0,1,2
9067,21,0,-1,0
9068,24,0,-1,0
9069,24,0,1,2
9070,52,0,1,2
9071,22,0,2,2
9072,24,1,1,0
9073,24,0,-1,0
9074,25,0,-2,-1
9075,51,1,1,0
9076,24,0,0,1
9077,21,1,1,0
9078,53,1,-2,-2
9079,55,0,-2,-1
9080,53,0,2,2
9081,50,0,1,2
9082,53,0,0,1
9083,52,0,-1,0
9084,24,1,2,1
9085,21,1,-2,-2
9086,54,0,-1,0
9087,23,1,-2,-2
9088,52,0,-2,-1
9089,22,0,2,2
9090,53,0,2,2
9091,21,0,0,1
9092,54,0,0,1
9093,24,0,-1,0
9094,52,0,2,2
9095,55,0,2,2
9096,54,0,1,2
9097,51,1,2,1
9098,52,0,1,2
9099,23,0,-1,0
9100,24,0,2,2
9101,52,0,-2,-1
9102,53,0,2,2
9103,24,0,0,1
9104,21,2,-2,-2
9105,54,0,-2,-1
9106,55,0,0,1
9107,50,0,-1,0
9108,53,0,2,2
9109,21,0,0,1
9110,22,0,1,2
9111,54,0,-1,0
9112,23,0,0,1
9113,52,0,2,2
9114,24,1,2,1
9115,23,0,0,1
9116,53,0,-2,-1
9117,24,0,0,1
9118,54,0,1,2
9119,52,0,2,2
9120,50,0,-2,-1
9121,53,0,2,2
9122,51,1,1,0
9123,20,1,-1,-2
9124,24,0,-2,-1
9125,21,0,0,1
9126,53,0,0,1
9127,23,0,-2,-1
9128,22,0,1,2
9129,24,0,-1,0
9130,54,0,1,2
9131,52,0,-2,-1
9132,54,0,2,2
9133,53,0,1,2
9134,23,0,0,1
9135,20,0,0,1
9136,20,0,0,1
9137,20,0,1,2
9138,55,0,-1,0
9139,51,0,0,1
9140,52,0,-1,0
9141,25,0,-2,-1
9142,50,0,-1,0
9143,55,1,-2,-2
9144,22,0,-2,-1
9145,20,0,1,2
9146,50,0,2,2
9147,54,0,-1,0
9148,23,0,0,1
9149,52,0,-2,-1
9150,52,0,-1,0
9151,24,0,-2,-1
9152,51,0,0,1
9153,21,1,-1,-2
9154,22,0,-2,-1
9155,21,0,1,2
9156,53,0,0,1
9157,23,0,-1,0
9158,25,0,1,2
9159,50,1,-1,-2
9160,55,0,2,2
9161,51,0,0,1
9162,25,0,0,1
9163,53,1,0,-1
9164,21,1,-2,-2
9165,54,0,2,2
9166,53,0,2,2
9167,53,0,0,1
9168,52,0,2,2
9169,23,0,0,1
9170,23,0,-1,0
9171,54,0,-1,0
9172,24,0,1,2
9173,55,0,-2,-1
9174,25,0,-1,0
9175,23,1,0,-1
9176,52,0,-2,-1
9177,24,0,-2,-1
9178,24,0,0,1
9179,50,0,2,2
9180,21,0,-1,0
9181,51,0,0,1
9182,54,0,-2,-1
9183,25,0,-2,-1
9184,21,0,-2,-1
9185,21,0,-2,-1
9186,25,0,-2,-1
9187,54,0,1,2
9188,54,0,0,1
9189,54,0,-2,-1
9190,22,0,1,2
9191,55,0,1,2
9192,52,0,1,2
9193,23,0,1,2
9194,51,0,2,2
9195,52,1,-1,-2
9196,20,0,0,1
9197,53,0,-1,0
9198,51,1,2,1
9199,21,0,-2,-1
9200,25,0,0,1
9201,54,0,-2,-1
9202,21,0,-2,-1
9203,54,0,-1,0
9204,20,0,1,2
9205,52,0,-2,-1
9206,23,0,-2,-1
9207,51,1,-1,-2
9208,23,0,1,2
9209,51,0,-1,0
9210,22,0,-2,-1
9211,22,0,0,1
9212,23,0,1,2
9213,21,0,1,2
9214,22,0,1,2
9215,21,0,1,2
9216,20,1,2,1
9217,53,0,1,2
9218,53,0,-1,0
9219,22,0,0,1
9220,24,0,-1,0
9221,50,0,-1,0
9222,20,0,-1,0
9223,21,0,0,1
9224,21,0,0,1
9225,20,0,2,2
9226,52,0,0,1
9227,53,0,2,2
9228,23,0,1,2
9229,21,0,1,2
9230,53,0,-1,0
9231,55,0,-2,-1
9232,20,0,2,2
9233,21,1,1,0
9234,20,0,-2,-1
9235,51,0,2,2
9236,53,0,-1,0
9237,23,0,-2,-1
9238,50,0,1,2
9239,21,0,2,2
9240,23,0,1,2
9241,21,0,-2,-1
9242,54,0,1,2
9243,51,0,0,1
9244,54,0,1,2
9245,23,0,2,2
9246,52,0,1,2
9247,51,0,0,1
9248,21,0,-2,-1
9249,22,0,1,2
9250,23,0,2,2
9251,22,0,0,1
9252,22,0,-1,0
9253,50,0,-1,0
9254,21,0,0,1
9255,23,2,2,0
9256,23,0,1,2
9257,25,0,1,2
9258,23,0,1,2
9259,53,0,-1,0
9260,21,1,2,1
9261,55,1,-2,-2
9262,25,0,-1,0
9263,24,0,1,2
9264,53,0,-2,-1
9265,54,2,-1,-2
9266,21,0,2,2
9267,21,0,1,2
9268,23,0,1,2
9269,20,0,2,2
9270,52,0,-2,-1
9271,21,0,2,2
9272,54,0,-2,-1
9273,53,0,0,1
9274,55,0,1,2
9275,51,2,0,-2
9276,25,0,2,2
9277,52,0,-1,0
9278,23,1,-1,-2
9279,22,0,-1,0
9280,21,0,1,2
9281,54,0,-2,-1
9282,24,0,0,1
9283,54,0,-2,-1
9284,50,0,-2,-1
9285,20,0,1,2
9286,24,1,-2,-2
9287,22,0,2,2
9288,24,0,2,2
9289,23,1,-2,-2
9290,21,0,-1,0
9291,22,0,1,2
9292,55,0,-1,0
9293,23,0,-1,0
9294,52,0,0,1
9295,51,0,1,2
9296,20,0,-2,-1
9297,24,0,2,2
9298,21,0,-2,-1
9299,21,0,-2,-1
9300,54,0,2,2
9301,54,0,-2,-1
9302,21,0,-1,0
9303,52,0,-1,0
9304,23,0,2,2
9305,21,0,1,2
9306,22,0,-2,-1
9307,25,0,2,2
9308,25,0,1,2
9309,51,0,1,2
9310,25,1,2,1
9311,23,0,0,1
9312,52,0,-1,0
9313,25,0,2,2
9314,22,0,2,2
9315,25,1,2,1
9316,54,0,1,2
9317,20,0,-1,0
9318,51,0,2,2
9319,55,0,0,1
9320,55,0,2,2
9321,25,0,1,2
9322,23,0,0,1
9323,51,0,1,2
9324,24,0,-1,0
9325,23,0,0,1
9326,51,0,-2,-1
9327,54,0,0,1
9328,22,1,-2,-2
9329,53,0,1,2
9330,22,0,1,2
9331,51,0,-1,0
9332,54,0,1,2
9333,54,1,-1,-2
9334,51,0,-2,-1
9335,54,0,1,2
9336,50,0,0,1
9337,54,0,-1,0
9338,23,0,-2,-1
9339,23,0,1,2
9340,51,0,2,2
9341,51,0,-2,-1
9342,22,0,0,1
9343,51,1,2,1
9344,25,0,-1,0
9345,53,0,2,2
9346,21,0,1,2
9347,50,0,-1,0
9348,23,0,-1,0
9349,22,0,-2,-1
9350,54,0,0,1
9351,52,0,1,2
9352,24,0,-1,0
9353,25,0,0,1
9354,20,1,2,1
9355,55,0,-2,-1
9356,54,0,2,2
9357,21,0,1,2
9358,24,1,2,1
9359,52,0,-2,-1
9360,52,0,-1,0
9361,53,0,-1,0
9362,55,1,-2,-2
9363,54,0,2,2
9364,54,0,-2,-1
9365,52,0,1,2
9366,25,0,2,2
9367,21,0,0,1
9368,23,0,1,2
9369,53,0,-2,-1
9370,21,0,1,2
9371,54,0,0,1
9372,24,0,1,2
9373,23,0,-2,-1
9374,23,0,1,2
9375,20,0,0,1
9376,22,0,0,1
9377,23,0,0,1
9378,25,0,-1,0
9379,22,0,1,2
9380,24,0,-1,0
9381,20,0,-1,0
9382,54,0,2,2
9383,51,0,0,1
9384,54,0,2,2
9385,55,1,-1,-2
9386,21,0,-1,0
9387,55,0,0,1
9388,54,0,-1,0
9389,21,1,-1,-2
9390,21,0,0,1
9391,24,0,1,2
9392,50,0,0,1
9393,23,0,-2,-1
9394,22,0,-1,0
9395,51,0,-2,-1
9396,55,0,0,1
9397,53,0,0,1
9398,54,0,2,2
9399,22,0,-1,0
9400,20,0,1,2
9401,51,1,1,0
9402,54,0,1,2
9403,50,1,-2,-2
9404,23,0,-2,-1
9405,54,0,1,2
9406,25,0,2,2
9407,25,0,2,2
9408,50,0,-1,0
9409,25,0,-2,-1
9410,52,0,0,1
9411,23,0,1,2
9412,24,0,0,1
9413,21,0,1,2
9414,20,1,-2,-2
9415,23,0,1,2
9416,52,0,-2,-1
9417,22,0,-2,-1
9418,22,0,-1,0
9419,54,0,-1,0
9420,55,0,-1,0
9421,21,0,1,2
9422,22,0,2,2
9423,53,0,-2,-1
9424,51,0,0,1
9425,53,0,-2,-1
9426,53,0,0,1
9427,51,0,1,2
9428,55,0,1,2
9429,55,0,2,2
9430,50,0,-2,-1
9431,22,0,1,2
9432,55,0,0,1
9433,22,0,-1,0
9434,54,0,0,1
9435,50,0,-1,0
9436,52,1,-2,-2
9437,21,0,2,2
9438,23,0,1,2
9439,21,0,-1,0
9440,24,0,-2,-1
9441,22,0,1,2
9442,53,0,-1,0
9443,51,0,-2,-1
9444,50,1,0,-1
9445,21,0,-2,-1
9446,23,0,1,2
9447,21,0,-1,0
9448,22,0,2,2
9449,24,0,1,2
9450,25,0,1,2
9451,52,0,2,2
9452,52,0,2,2
9453,52,1,0,-1
9454,53,1,1,0
9455,22,0,1,2
9456,20,0,2,2
9457,51,0,0,1
9458,20,0,1,2
9459,21,1,1,0
9460,20,0,-2,-1
9461,53,0,-2,-1
9462,22,0,1,2
9463,22,0,0,1
9464,52,1,-2,-2
9465,51,0,0,1
9466,51,0,2,2
9467,54,0,0,1
9468,25,0,0,1
9469,55,0,-1,0
9470,54,1,0,-1
9471,51,0,2,2
9472,24,1,-2,-2
9473,50,0,-1,0
9474,53,2,2,0
9475,25,0,-1,0
9476,23,0,2,2
9477,51,0,-1,0
9478,20,0,0,1
9479,24,1,-1,-2
9480,50,0,2,2
9481,22,0,1,2
9482,22,0,1,2
9483,52,0,-2,-1
9484,54,0,0,1
9485,24,0,0,1
9486,53,0,2,2
9487,52,0,-1,0
9488,23,0,-2,-1
9489,54,0,-2,-1
9490,51,0,0,1
9491,53,0,0,1
9492,52,0,-2,-1
9493,51,1,1,0
9494,21,1,-1,-2
9495,54,0,1,2
9496,51,0,-2,-1
9497,51,0,-1,0
9498,51,0,0,1
9499,20,1,2,1
9500,24,1,-2,-2
9501,21,0,-1,0
9502,54,0,-2,-1
9503,51,0,-2,-1
9504,52,0,1,2
9505,23,0,-1,0
9506,54,0,-1,0
9507,54,0,2,2
9508,25,0,0,1
9509,55,0,-1,0
9510,22,0,1,2
9511,21,0,0,1
9512,24,0,-1,0
9513,54,1,-1,-2
9514,24,0,-2,-1
9515,22,0,-1,0
9516,22,0,-1,0
9517,54,0,2,2
9518,22,0,-2,-1
9519,22,0,-2,-1
9520,24,0,2,2
9521,53,0,0,1
9522,22,0,2,2
9523,55,1,0,-1
9524,54,0,-2,-1
9525,54,0,2,2
9526,50,0,-2,-1
9527,25,0,0,1
9528,54,0,-2,-1
9529,24,0,2,2
9530,21,0,-2,-1
9531,22,0,0,1
9532,24,0,0,1
9533,52,0,-1,0
9534,22,0,1,2
9535,52,0,1,2
9536,54,0,2,2
9537,53,1,-2,-2
9538,51,0,0,1
9539,55,1,-2,-2
9540,25,1,-2,-2
9541,23,0,2,2
9542,52,0,1,2
9543,21,0,0,1
9544,22,0,-2,-1
9545,54,1,-2,-2
9546,53,0,0,1
9547,24,0,-1,0
9548,24,0,0,1
9549,52,0,1,2
9550,52,0,-1,0
9551,52,0,1,2
9552,21,0,0,1
9553,53,0,-1,0
9554,55,1,1,0
9555,53,0,-2,-1
9556,55,0,2,2
9557,22,0,-1,0
9558,20,0,2,2
9559,53,1,2,1
9560,21,0,-1,0
9561,23,0,-1,0
9562,22,0,-2,-1
9563,23,0,2,2
9564,54,0,1,2
9565,20,0,1,2
9566,21,0,0,1
9567,22,1,-1,-2
9568,51,0,1,2
9569,52,0,-2,-1
9570,54,1,-1,-2
9571,53,0,-1,0
9572,52,0,0,1
9573,21,0,1,2
9574,51,2,-1,-2
9575,53,0,2,2
9576,51,0,-1,0
9577,51,0,1,2
9578,51,0,2,2
9579,21,0,-2,-1
9580,21,0,-1,0
9581,54,0,0,1
9582,53,0,-2,-1
9583,50,0,-1,0
9584,22,1,-1,-2
9585,20,0,-1,0
9586,20,0,-2,-1
9587,24,0,-2,-1
9588,22,1,1,0
9589,20,0,-1,0
9590,23,0,0,1
9591,22,1,1,0
9592,50,0,2,2
9593,53,0,2,2
9594,55,0,1,2
9595,20,0,1,2
9596,52,0,-2,-1
9597,55,0,-2,-1
9598,53,1,-2,-2
9599,22,0,-1,0
9600,52,0,-2,-1
9601,20,0,2,2
9602,25,0,-2,-1
9603,55,0,-1,0
9604,20,0,-2,-1
9605,21,0,-1,0
9606,54,0,1,2
9607,24,0,-1,0
9608,53,0,1,2
9609,21,0,2,2
9610,53,0,1,2
9611,53,0,1,2
9612,54,0,1,2
9613,23,0,-1,0
9614,52,0,-1,0
9615,54,1,2,1
9616,22,0,2,2
9617,54,0,-2,-1
9618,54,0,0,1
9619,52,0,0,1
9620,50,0,1,2
9621,54,0,1,2
9622,21,0,-1,0
9623,51,1,-2,-2
9624,24,0,0,1
9625,52,0,-1,0
9626,54,0,0,1
9627,22,0,1,2
9628,25,0,-2,-1
9629,22,0,-2,-1
9630,21,0,0,1
9631,52,0,-2,-1
9632,20,0,1,2
9633,21,0,-1,0
9634,53,0,-2,-1
9635,50,0,2,2
9636,20,0,1,2
9637,53,1,-1,-2
9638,23,0,1,2
9639,52,0,-2,-1
9640,53,0,2,2
9641,24,0,0,1
9642,23,0,-2,-1
9643,25,0,2,2
9644,51,0,2,2
9645,50,0,-2,-1
9646,20,0,2,2
9647,55,0,1,2
9648,23,0,-1,0
9649,21,0,-1,0
9650,23,0,-1,0
9651,25,0,-2,-1
9652,54,0,-2,-1
9653,23,0,0,1
9654,54,0,-2,-1
9655,54,0,1,2
9656,22,0,-1,0
9657,25,0,0,1
9658,23,0,0,1
9659,24,0,0,1
9660,51,0,-2,-1
9661,51,0,-2,-1
9662,22,0,-2,-1
9663,53,0,-1,0
9664,55,1,-2,-2
9665,53,0,0,1
